,frequency,Z,phi,ReZ,ImZ
283,41.0,198.85500000000002,-19.215,71.6455440813627,-14.845329374635185
284,40.0,150.63,-5.065,33.99086641219807,-5.687976400370488
285,39.0,91.315,-12.595,26.413705144049956,-12.928128309464451
286,38.0,104.265,51.08,26.80441234449057,44.76218333427239
287,37.0,104.185,23.810000000000002,24.985654693052325,34.5813605226157
288,36.0,94.775,65.125,-9.252141759620336,26.224649700854954
289,35.0,113.79650000000001,-88.64000000000001,-5.522568671987834,-52.078766331240836
290,34.0,117.89500000000001,-31.99,10.119135880996529,-53.595180614947694
291,33.0,79.1725,37.275000000000006,39.544078474783035,34.26596119950384
292,32.0,96.9795,-9.745000000000001,81.34507338852248,-14.338631828942205
293,31.0,83.5025,-51.644999999999996,35.45576911954535,-54.96583482317108
294,30.0,157.10000000000002,-37.865,68.80581924238446,-67.87899187622672
295,29.0,174.51,-11.695,26.817814690163985,-40.555936306736356
296,28.0,65.51,-36.620000000000005,7.6638960526475834,-24.304029487700163
297,27.0,102.2,12.010000000000002,37.30438849453898,8.974105736593561
298,26.0,95.6285,29.755000000000003,-14.524753994887535,13.890651925884818
299,25.0,102.72,29.6,19.415705393406647,35.69888998517508
